time,n_array,m_array
56.16816816816817,7,8
56.33633633633634,7,8
56.50450450450451,7,8
56.672672672672675,7,8
56.84084084084085,7,8
57.00900900900901,7,8
57.17717717717718,7,8
57.34534534534535,7,8
57.513513513513516,7,8
57.68168168168169,7,8
57.84984984984985,7,8
58.018018018018026,7,8
58.18618618618619,7,8
58.354354354354356,7,8
58.52252252252253,7,8
58.690690690690694,7,8
58.858858858858866,7,8
59.02702702702703,7,8
59.1951951951952,7,8
59.36336336336337,7,8
59.531531531531535,7,8
59.69969969969971,7,8
59.86786786786787,7,8
60.03603603603604,7,8
60.20420420420421,7,8
60.372372372372375,7,8
60.54054054054055,7,8
60.70870870870871,7,8
60.87687687687688,7,8
61.04504504504505,7,8
61.213213213213216,7,8
61.38138138138139,7,8
61.54954954954955,7,8
61.717717717717726,7,8
61.88588588588589,7,8
62.054054054054056,7,8
62.22222222222223,7,8
62.390390390390394,7,8
62.558558558558566,7,8
62.72672672672673,7,8
62.8948948948949,7,8
63.06306306306307,7,8
63.231231231231234,7,8
63.39939939939941,7,8
63.56756756756757,7,8
63.73573573573574,7,8
63.90390390390391,7,8
64.07207207207207,8,9
64.24024024024024,8,9
64.40840840840842,8,9
64.57657657657658,8,9
64.74474474474475,8,9
64.91291291291292,8,9
65.08108108108108,8,9
65.24924924924926,8,9
65.41741741741743,8,9
65.58558558558559,8,9
65.75375375375376,8,9
65.92192192192192,8,9
66.0900900900901,8,9
66.25825825825827,8,9
66.42642642642643,8,9
66.5945945945946,8,9
66.76276276276276,8,9
66.93093093093094,8,9
67.0990990990991,8,9
67.26726726726727,8,9
67.43543543543544,8,9
67.6036036036036,8,9
67.77177177177178,8,9
67.93993993993995,8,9
68.10810810810811,8,9
68.27627627627628,8,9
68.44444444444444,8,9
68.61261261261262,8,9
68.78078078078079,8,9
68.94894894894895,8,9
69.11711711711712,8,9
69.28528528528528,8,9
69.45345345345346,8,9
69.62162162162163,8,9
69.7897897897898,8,9
69.95795795795796,8,9
70.12612612612614,8,9
70.2942942942943,8,9
70.46246246246247,8,9
70.63063063063063,8,9
70.7987987987988,8,9
70.96696696696698,8,9
71.13513513513514,8,9
71.30330330330331,8,9
71.47147147147147,8,9
71.63963963963964,8,9
71.80780780780782,8,9
71.97597597597598,8,9
72.14414414414415,9,10
72.31231231231232,9,10
72.48048048048048,9,10
72.64864864864866,9,10
72.81681681681683,9,10
72.98498498498499,9,10
73.15315315315316,9,10
73.32132132132132,9,10
73.4894894894895,9,10
73.65765765765767,9,10
73.82582582582583,9,10
73.993993993994,9,10
74.16216216216216,9,10
74.33033033033034,9,10
74.4984984984985,9,10
74.66666666666667,9,10
74.83483483483484,9,10
75.003003003003,9,10
75.17117117117118,9,10
75.33933933933935,9,10
75.50750750750751,9,10
75.67567567567568,9,10
75.84384384384384,9,10
76.01201201201202,9,10
76.18018018018019,9,10
76.34834834834835,9,10
76.51651651651652,9,10
76.6846846846847,9,10
76.85285285285286,9,10
77.02102102102103,9,10
77.1891891891892,9,10
77.35735735735736,9,10
77.52552552552554,9,10
77.6936936936937,9,10
77.86186186186187,9,10
78.03003003003003,9,10
78.1981981981982,9,10
78.36636636636638,9,10
78.53453453453454,9,10
78.70270270270271,9,10
78.87087087087087,9,10
79.03903903903904,9,10
79.20720720720722,9,10
79.37537537537538,9,10
79.54354354354355,9,10
79.71171171171171,9,10
79.87987987987988,9,10
80.04804804804806,10,11
80.21621621621622,10,11
80.38438438438439,10,11
80.55255255255256,10,11
80.72072072072072,10,11
80.8888888888889,10,11
81.05705705705707,10,11
81.22522522522523,10,11
81.3933933933934,10,11
81.56156156156156,10,11
81.72972972972974,10,11
81.8978978978979,10,11
82.06606606606607,10,11
82.23423423423424,10,11
82.4024024024024,10,11
82.57057057057058,10,11
82.73873873873875,10,11
82.90690690690691,10,11
83.07507507507508,10,11
83.24324324324326,10,11
83.41141141141142,10,11
83.57957957957959,10,11
83.74774774774775,10,11
83.91591591591592,10,11
84.0840840840841,10,11
84.25225225225226,10,11
84.42042042042043,10,11
84.58858858858859,10,11
84.75675675675676,10,11
84.92492492492494,10,11
85.0930930930931,10,11
85.26126126126127,10,11
85.42942942942943,10,11
85.5975975975976,10,11
85.76576576576578,10,11
85.93393393393394,10,11
86.10210210210211,10,11
86.27027027027027,10,11
86.43843843843844,10,11
86.60660660660662,10,11
86.77477477477478,10,11
86.94294294294295,10,11
87.11111111111111,10,11
87.27927927927928,10,11
87.44744744744746,10,11
87.61561561561562,10,11
87.78378378378379,10,11
87.95195195195195,10,11
88.12012012012012,11,12
88.2882882882883,11,12
88.45645645645646,11,12
88.62462462462463,11,12
88.7927927927928,11,12
88.96096096096096,11,12
89.12912912912914,11,12
89.2972972972973,11,12
89.46546546546547,11,12
89.63363363363364,11,12
89.80180180180182,11,12
89.96996996996998,11,12
90.13813813813815,11,12
90.30630630630631,11,12
90.47447447447448,11,12
90.64264264264266,11,12
90.81081081081082,11,12
90.97897897897899,11,12
91.14714714714715,11,12
91.31531531531532,11,12
91.4834834834835,11,12
91.65165165165166,11,12
91.81981981981983,11,12
91.98798798798799,11,12
92.15615615615616,11,12
92.32432432432434,11,12
92.4924924924925,11,12
92.66066066066067,11,12
92.82882882882883,11,12
92.996996996997,11,12
93.16516516516518,11,12
93.33333333333334,11,12
93.50150150150151,11,12
93.66966966966967,11,12
93.83783783783784,11,12
94.00600600600602,11,12
94.17417417417418,11,12
94.34234234234235,11,12
94.51051051051051,11,12
94.67867867867868,11,12
94.84684684684686,11,12
95.01501501501502,11,12
95.18318318318319,11,12
95.35135135135135,11,12
95.51951951951952,11,12
95.6876876876877,11,12
95.85585585585586,11,12
96.02402402402403,12,13
96.1921921921922,12,13
96.36036036036037,12,13
96.52852852852854,12,13
96.6966966966967,12,13
96.86486486486487,12,13
97.03303303303304,12,13
97.20120120120121,12,13
97.36936936936938,12,13
97.53753753753755,12,13
97.70570570570571,12,13
97.87387387387388,12,13
98.04204204204206,12,13
98.21021021021022,12,13
98.37837837837839,12,13
98.54654654654655,12,13
98.71471471471472,12,13
98.8828828828829,12,13
99.05105105105106,12,13
99.21921921921923,12,13
99.38738738738739,12,13
99.55555555555556,12,13
99.72372372372374,12,13
99.8918918918919,12,13
100.06006006006007,12,13
100.22822822822823,12,13
100.3963963963964,12,13
100.56456456456458,12,13
100.73273273273274,12,13
100.90090090090091,12,13
101.06906906906907,12,13
101.23723723723724,12,13
101.40540540540542,12,13
101.57357357357358,12,13
101.74174174174175,12,13
101.90990990990991,12,13
102.07807807807808,12,13
102.24624624624626,12,13
102.41441441441442,12,13
102.58258258258259,12,13
102.75075075075075,12,13
102.91891891891893,12,13
103.0870870870871,12,13
103.25525525525526,12,13
103.42342342342343,12,13
103.5915915915916,12,13
103.75975975975977,12,13
103.92792792792794,12,13
104.0960960960961,13,14
104.26426426426427,13,14
104.43243243243244,13,14
104.60060060060061,13,14
104.76876876876878,13,14
104.93693693693695,13,14
105.10510510510511,13,14
105.27327327327328,13,14
105.44144144144146,13,14
105.60960960960962,13,14
105.77777777777779,13,14
105.94594594594595,13,14
106.11411411411412,13,14
106.2822822822823,13,14
106.45045045045046,13,14
106.61861861861863,13,14
106.78678678678679,13,14
106.95495495495496,13,14
107.12312312312314,13,14
107.2912912912913,13,14
107.45945945945947,13,14
107.62762762762763,13,14
107.7957957957958,13,14
107.96396396396398,13,14
108.13213213213214,13,14
108.30030030030031,13,14
108.46846846846847,13,14
108.63663663663664,13,14
108.80480480480482,13,14
108.97297297297298,13,14
109.14114114114115,13,14
109.30930930930931,13,14
109.47747747747749,13,14
109.64564564564566,13,14
109.81381381381382,13,14
109.98198198198199,13,14
110.15015015015015,13,14
110.31831831831833,13,14
110.4864864864865,13,14
110.65465465465466,13,14
110.82282282282283,13,14
110.990990990991,13,14
111.15915915915917,13,14
111.32732732732734,13,14
111.4954954954955,13,14
111.66366366366367,13,14
111.83183183183183,13,14
112.00000000000001,14,15
112.16816816816818,14,15
112.33633633633634,14,15
112.50450450450451,14,15
112.67267267267268,14,15
112.84084084084085,14,15
113.00900900900902,14,15
113.17717717717719,14,15
113.34534534534535,14,15
113.51351351351352,14,15
113.6816816816817,14,15
113.84984984984986,14,15
114.01801801801803,14,15
114.18618618618619,14,15
114.35435435435436,14,15
114.52252252252254,14,15
114.6906906906907,14,15
114.85885885885887,14,15
115.02702702702703,14,15
115.1951951951952,14,15
115.36336336336338,14,15
115.53153153153154,14,15
115.6996996996997,14,15
115.86786786786787,14,15
116.03603603603605,14,15
116.20420420420422,14,15
116.37237237237238,14,15
116.54054054054055,14,15
116.70870870870871,14,15
116.87687687687689,14,15
117.04504504504506,14,15
117.21321321321322,14,15
117.38138138138139,14,15
117.54954954954955,14,15
117.71771771771773,14,15
117.8858858858859,14,15
118.05405405405406,14,15
118.22222222222223,14,15
118.3903903903904,14,15
118.55855855855857,14,15
118.72672672672674,14,15
118.8948948948949,14,15
119.06306306306307,14,15
119.23123123123123,14,15
119.39939939939941,14,15
119.56756756756758,14,15
119.73573573573574,14,15
119.90390390390391,14,15
120.07207207207207,15,16
120.24024024024025,15,16
120.40840840840842,15,16
120.57657657657658,15,16
120.74474474474475,15,16
120.91291291291292,15,16
121.0810810810811,15,16
121.24924924924926,15,16
121.41741741741743,15,16
121.58558558558559,15,16
121.75375375375376,15,16
121.92192192192194,15,16
122.0900900900901,15,16
122.25825825825827,15,16
122.42642642642643,15,16
122.59459459459461,15,16
122.76276276276278,15,16
122.93093093093094,15,16
123.0990990990991,15,16
123.26726726726727,15,16
123.43543543543545,15,16
123.60360360360362,15,16
123.77177177177178,15,16
123.93993993993995,15,16
124.10810810810811,15,16
124.27627627627629,15,16
124.44444444444446,15,16
124.61261261261262,15,16
124.78078078078079,15,16
124.94894894894895,15,16
125.11711711711713,15,16
125.2852852852853,15,16
125.45345345345346,15,16
125.62162162162163,15,16
125.7897897897898,15,16
125.95795795795797,15,16
126.12612612612614,15,16
126.2942942942943,15,16
126.46246246246247,15,16
126.63063063063063,15,16
126.79879879879881,15,16
126.96696696696698,15,16
127.13513513513514,15,16
127.30330330330331,15,16
127.47147147147147,15,16
127.63963963963965,15,16
127.80780780780782,15,16
127.97597597597598,15,16
128.14414414414415,16,17
128.31231231231232,16,17
128.48048048048048,16,17
128.64864864864865,16,17
128.81681681681684,16,17
128.984984984985,16,17
129.15315315315317,16,17
129.32132132132134,16,17
129.4894894894895,16,17
129.65765765765767,16,17
129.82582582582583,16,17
129.993993993994,16,17
130.16216216216216,16,17
130.33033033033033,16,17
130.49849849849852,16,17
130.66666666666669,16,17
130.83483483483485,16,17
131.00300300300302,16,17
131.17117117117118,16,17
131.33933933933935,16,17
131.5075075075075,16,17
131.67567567567568,16,17
131.84384384384384,16,17
132.012012012012,16,17
132.1801801801802,16,17
132.34834834834837,16,17
132.51651651651653,16,17
132.6846846846847,16,17
132.85285285285286,16,17
133.02102102102103,16,17
133.1891891891892,16,17
133.35735735735736,16,17
133.52552552552552,16,17
133.69369369369372,16,17
133.86186186186188,16,17
134.03003003003005,16,17
134.1981981981982,16,17
134.36636636636638,16,17
134.53453453453454,16,17
134.7027027027027,16,17
134.87087087087087,16,17
135.03903903903904,16,17
135.2072072072072,16,17
135.3753753753754,16,17
135.54354354354356,16,17
135.71171171171173,16,17
135.8798798798799,16,17
136.04804804804806,17,18
136.21621621621622,17,18
136.3843843843844,17,18
136.55255255255256,17,18
136.72072072072072,17,18
136.88888888888889,17,18
137.05705705705708,17,18
137.22522522522524,17,18
137.3933933933934,17,18
137.56156156156158,17,18
137.72972972972974,17,18
137.8978978978979,17,18
138.06606606606607,17,18
138.23423423423424,17,18
138.4024024024024,17,18
138.57057057057057,17,18
138.73873873873876,17,18
138.90690690690693,17,18
139.0750750750751,17,18
139.24324324324326,17,18
139.41141141141142,17,18
139.5795795795796,17,18
139.74774774774775,17,18
139.91591591591592,17,18
140.08408408408408,17,18
140.25225225225228,17,18
140.42042042042044,17,18
140.5885885885886,17,18
140.75675675675677,17,18
140.92492492492494,17,18
141.0930930930931,17,18
141.26126126126127,17,18
141.42942942942943,17,18
141.5975975975976,17,18
141.76576576576576,17,18
141.93393393393396,17,18
142.10210210210212,17,18
142.2702702702703,17,18
142.43843843843845,17,18
142.60660660660662,17,18
142.77477477477478,17,18
142.94294294294295,17,18
143.11111111111111,17,18
143.27927927927928,17,18
143.44744744744744,17,18
143.61561561561564,17,18
143.7837837837838,17,18
143.95195195195197,17,18
144.12012012012013,18,19
144.2882882882883,18,19
144.45645645645646,18,19
144.62462462462463,18,19
144.7927927927928,18,19
144.96096096096096,18,19
145.12912912912913,18,19
145.29729729729732,18,19
145.46546546546548,18,19
145.63363363363365,18,19
145.80180180180182,18,19
145.96996996996998,18,19
146.13813813813815,18,19
146.3063063063063,18,19
146.47447447447448,18,19
146.64264264264264,18,19
146.81081081081084,18,19
146.978978978979,18,19
147.14714714714717,18,19
147.31531531531533,18,19
147.4834834834835,18,19
147.65165165165166,18,19
147.81981981981983,18,19
147.987987987988,18,19
148.15615615615616,18,19
148.32432432432432,18,19
148.49249249249252,18,19
148.66066066066068,18,19
148.82882882882885,18,19
148.996996996997,18,19
149.16516516516518,18,19
149.33333333333334,18,19
149.5015015015015,18,19
149.66966966966967,18,19
149.83783783783784,18,19
150.006006006006,18,19
150.1741741741742,18,19
150.34234234234236,18,19
150.51051051051053,18,19
150.6786786786787,18,19
150.84684684684686,18,19
151.01501501501502,18,19
151.1831831831832,18,19
151.35135135135135,18,19
151.51951951951952,18,19
151.68768768768768,18,19
151.85585585585588,18,19
152.02402402402404,19,20
152.1921921921922,19,20
152.36036036036037,19,20
152.52852852852854,19,20
152.6966966966967,19,20
152.86486486486487,19,20
153.03303303303304,19,20
153.2012012012012,19,20
153.3693693693694,19,20
153.53753753753756,19,20
153.70570570570572,19,20
153.8738738738739,19,20
154.04204204204206,19,20
154.21021021021022,19,20
154.3783783783784,19,20
154.54654654654655,19,20
154.71471471471472,19,20
154.88288288288288,19,20
155.05105105105108,19,20
155.21921921921924,19,20
155.3873873873874,19,20
155.55555555555557,19,20
155.72372372372374,19,20
155.8918918918919,19,20
156.06006006006007,19,20
156.22822822822823,19,20
156.3963963963964,19,20
156.56456456456456,19,20
156.73273273273276,19,20
156.90090090090092,19,20
157.0690690690691,19,20
157.23723723723725,19,20
157.40540540540542,19,20
157.57357357357358,19,20
157.74174174174175,19,20
157.9099099099099,19,20
158.07807807807808,19,20
158.24624624624624,19,20
158.41441441441444,19,20
158.5825825825826,19,20
158.75075075075077,19,20
158.91891891891893,19,20
159.0870870870871,19,20
159.25525525525526,19,20
159.42342342342343,19,20
159.5915915915916,19,20
159.75975975975976,19,20
159.92792792792795,19,20
160.09609609609612,20,21
160.26426426426428,20,21
160.43243243243245,20,21
160.60060060060061,20,21
160.76876876876878,20,21
160.93693693693695,20,21
161.1051051051051,20,21
161.27327327327328,20,21
161.44144144144144,20,21
161.60960960960963,20,21
161.7777777777778,20,21
161.94594594594597,20,21
162.11411411411413,20,21
162.2822822822823,20,21
162.45045045045046,20,21
162.61861861861863,20,21
162.7867867867868,20,21
162.95495495495496,20,21
163.12312312312312,20,21
163.29129129129132,20,21
163.45945945945948,20,21
163.62762762762765,20,21
163.7957957957958,20,21
163.96396396396398,20,21
164.13213213213214,20,21
164.3003003003003,20,21
164.46846846846847,20,21
164.63663663663664,20,21
164.8048048048048,20,21
164.972972972973,20,21
165.14114114114116,20,21
165.30930930930933,20,21
165.4774774774775,20,21
165.64564564564566,20,21
165.81381381381382,20,21
165.981981981982,20,21
166.15015015015015,20,21
166.31831831831832,20,21
166.4864864864865,20,21
166.65465465465468,20,21
166.82282282282284,20,21
166.990990990991,20,21
167.15915915915917,20,21
167.32732732732734,20,21
167.4954954954955,20,21
167.66366366366367,20,21
167.83183183183183,20,21
168,21,22
